Name,Type,Description,Display Name,E-Mail Address,Company,Job Title,Last Name,First Name,User Logon Name,Department
mira.sperling,User,Sperling Mira, Handelsmatur,Sperling Mira, , , ,Sperling,Mira,mira.sperling@mail.xyz, 
mira.woerner,User,Mira Woerner, deaktiviert,Mira Woerner, , , ,Woerner,Mira,m.woerner@mail.xyz, 
mohamed.wedel,User,Wedel Mohamed, Oberstufe extern,Wedel Mohamed, , , ,Wedel,Mohamed,mohamed.wedel@mail.xyz, 
monica.muehl,User,Monica Muehl, Sekundar extern,Monica Muehl, , , ,Muehl,Monica,keineMailAddy, 
monica.zoeller,User,Zoeller Monica, Handelsmatur,Zoeller Monica, , , ,Zoeller,Monica,monica.zoeller@mail.xyz, 
moritz.theis,User,Theis Moritz, Oberstufe extern,Theis Moritz, , , ,Theis,Moritz,keineMailAddy, 
moritz.zimmermann,User,Moritz Zimmermann, deaktiviert,Moritz Zimmermann, , , ,Zimmermann,Moritz,moritz.zimmermann@mail.xyz, 
muhammed.tegtmeier,User,Tegtmeier Muhammed, Oberstufe extern,Tegtmeier Muhammed, , , ,Tegtmeier,Muhammed,muhammed.tegtmeier@mail.xyz, 
nadine.zeller,User,Zeller Nadine, Handelsmatur,Zeller Nadine, , , ,Zeller,Nadine,n.zeller@mail.xyz, 
natalie.tauber,User,Natalie Tauber, deaktiviert,Natalie Tauber, , , ,Tauber,Natalie,natalie.tauber@mail.xyz, 
nelly.spang,User,Nelly Spang, deaktiviert,Nelly Spang, , , ,Spang,Nelly,keineMailAddy, 
nic.siegmann,User,Siegmann Nic, Handelsmatur,Siegmann Nic, , , ,Siegmann,Nic,n.siegmann@mail.xyz, 
nic.zac,User,Nick Zacher, Oberstufe - Matur,Nick Zacher, , , ,Zacher,Nick,nick.zacher@mail.xyz, 
niclas.spindler,User,Niclas Spindler, deaktiviert,Niclas Spindler, , , ,Spindler,Niclas,niclas.spindler@mail.xyz, 
niels.versatel,User,Versatel Niels, Oberstufe extern,Versatel Niels, , , ,Versatel,Niels,niels.versatel@mail.xyz, 
nik.nit,User,Nik Nitschke, Oberstufe - Matur,Nik Nitschke, , , ,Nitschke,Nik,nik.nitschke@mail.xyz, 
nik.sei,User,Nik Seibold, Oberstufe - Matur,Nik Seibold, , , ,Seibold,Nik,n.seibold@mail.xyz, 
niklas.murphy,User,Niklas Murphy, Sekundar extern,Niklas Murphy, , , ,Murphy,Niklas,niklas.murphy@mail.xyz, 
niklas.wolters,User,Niklas Wolters, Sekundar extern,Niklas Wolters, , , ,Wolters,Niklas,niklas.wolters@mail.xyz, 
nikolas.ternes,User,Nikolas Ternes, Sekundar extern,Nikolas Ternes, , , ,Ternes,Nikolas,n.ternes@mail.xyz, 
nikolas.wade,User,Wade Nikolas, Oberstufe extern,Wade Nikolas, , , ,Wade,Nikolas,n.wade@mail.xyz, 
nil.wie,User,Nils Wiener, Oberstufe - Matur,Nils Wiener, , , ,Wiener,Nils,n.wiener@mail.xyz, 
nils.weise,User,Weise Nils, Handelsmatur,Weise Nils, , , ,Weise,Nils,nils.weise@mail.xyz, 
nina.lammers,User,Lammers Nina, Oberstufe extern,Lammers Nina, , , ,Lammers,Nina,nina.lammers@mail.xyz, 
nina.six,User,Nina Six, deaktiviert,Nina Six, , , ,Six,Nina,n.six@mail.xyz, 
nina.strahl,User,Strahl Nina, Oberstufe extern,Strahl Nina, , , ,Strahl,Nina,keineMailAddy, 
noah.sondermann,User,Sondermann Noah, Handelsmatur,Sondermann Noah, , , ,Sondermann,Noah,keineMailAddy, 
noah.wallner,User,Noah Wallner, deaktiviert,Noah Wallner, , , ,Wallner,Noah,keineMailAddy, 
noah.walmer,User,Noah Walmer, deaktiviert,Noah Walmer, , , ,Walmer,Noah,noah.wallner@mail.xyz, 
noel.washington,User,Washington Noel, Oberstufe extern,Washington Noel, , , ,Washington,Noel,keineMailAddy, 
nor.mic,User,Nora Michaelis, Oberstufe - Matur,Nora Michaelis, , , ,Michaelis,Nora,nora.michaelis@mail.xyz, 
nor.win,User,Norbert Wink, Oberstufe - Matur,Norbert Wink, , , ,Wink,Norbert,n.wink@mail.xyz, 
norbert.wolter,User,Norbert Wolter, deaktiviert,Norbert Wolter, , , ,Wolter,Norbert,keineMailAddy, 
oli.wen,User,Oliver Wenig, Oberstufe - Matur,Oliver Wenig, , , ,Wenig,Oliver,oliver.wenig@mail.xyz, 
oscar.uhrig,User,Oscar Uhrig, Sekundar extern,Oscar Uhrig, , , ,Uhrig,Oscar,o.uhrig@mail.xyz, 
ott.vos,User,Otto Voss, Oberstufe - Matur,Otto Voss, , , ,Voss,Otto,otto.voss@mail.xyz, 
otto.weigel,User,Weigel Otto, Oberstufe extern,Weigel Otto, , , ,Weigel,Otto,otto.weigel@mail.xyz, 
otto.ziemer,User,Ziemer Otto, Oberstufe extern,Ziemer Otto, , , ,Ziemer,Otto,o.ziemer@mail.xyz, 
patrik.siegert,User,Siegert Patrik, Handelsmatur,Siegert Patrik, , , ,Siegert,Patrik,patrik.siegert@mail.xyz, 
patrik.stein,User,Patrik Stein, Sekundar extern,Patrik Stein, , , ,Stein,Patrik,p.stein@mail.xyz, 
pau.sto,User,Paula Stock, Oberstufe - Matur,Paula Stock, , , ,Stock,Paula,paula.stock@mail.xyz, 
pau.tro,User,Pauline Trost, Oberstufe - Matur,Pauline Trost, , , ,Trost,Pauline,p.trost@mail.xyz, 
paula.thelen,User,Thelen Paula, Handelsmatur,Thelen Paula, , , ,Thelen,Paula,paula.thelen@mail.xyz, 
petra.landwehr,User,Landwehr Petra, Oberstufe extern,Landwehr Petra, , , ,Landwehr,Petra,p.landwehr@mail.xyz, 
petra.wells,User,Petra Wells, deaktiviert,Petra Wells, , , ,Wells,Petra,petra.wells@mail.xyz, 
phi.wei,User,Phillip Weiler, Oberstufe - Matur,Phillip Weiler, , , ,Weiler,Phillip,p.weiler@mail.xyz, 
philip.tempel,User,Philip Tempel, deaktiviert,Philip Tempel, , , ,Tempel,Philip,p.tempel@mail.xyz, 
quentin.smith,User,Smith Quentin, Oberstufe extern,Smith Quentin, , , ,Smith,Quentin,keineMailAddy, 
quentin.steinke,User,Quentin Steinke, Sekundar extern,Quentin Steinke, , , ,Steinke,Quentin,q.steinke@mail.xyz, 
rafael.thiel,User,Rafael Thiel, Sekundar extern,Rafael Thiel, , , ,Thiel,Rafael,r.thiel@mail.xyz, 
rai.lad,User,Rainer Ladwig, Oberstufe - Matur,Rainer Ladwig, , , ,Ladwig,Rainer,keineMailAddy, 
rainer.smith,User,Smith Rainer, Oberstufe extern,Smith Rainer, , , ,Smith,Rainer,keineMailAddy, 
rainer.winkelmann,User,Winkelmann Rainer, Oberstufe extern,Winkelmann Rainer, , , ,Winkelmann,Rainer,keineMailAddy, 
ralph.steinke,User,Ralph Steinke, Sekundar extern,Ralph Steinke, , , ,Steinke,Ralph,ralph.steinke@mail.xyz, 
ralph.weise,User,Weise Ralph, Oberstufe extern,Weise Ralph, , , ,Weise,Ralph,ralph.weise@mail.xyz, 
raphael.thiele,User,Thiele Raphael, Oberstufe extern,Thiele Raphael, , , ,Thiele,Raphael,raphael.thiele@mail.xyz, 
rasmus.wassmann,User,Rasmus Wassmann, Sekundar extern,Rasmus Wassmann, , , ,Wassmann,Rasmus,keineMailAddy, 
reb.wil,User,Rebekka Wilhelmi, Oberstufe - Matur,Rebekka Wilhelmi, , , ,Wilhelmi,Rebekka,r.wilhelmi@mail.xyz, 
rebekka.wiesner,User,Wiesner Rebekka, Oberstufe extern,Wiesner Rebekka, , , ,Wiesner,Rebekka,rebekka.wiesner@mail.xyz, 
reg.zor,User,Regina Zorn, Oberstufe - Matur,Regina Zorn, , , ,Zorn,Regina,regina.zorn@mail.xyz, 
reinhard.seibold,User,Seibold Reinhard, Oberstufe extern,Seibold Reinhard, , , ,Seibold,Reinhard,r.seibold@mail.xyz, 
reinhardt.viessmann,User,Reinhardt Viessmann, deaktiviert,Reinhardt Viessmann, , , ,Viessmann,Reinhardt,r.viessmann@mail.xyz, 
ren.ste,User,René Steele, Oberstufe - Matur,René Steele, , , ,Steele,René,rene.steele@mail.xyz, 
rené.wittig,User,René Wittig, Sekundar extern,René Wittig, , , ,Wittig,René,keineMailAddy, 
ric.son,User,Richard Sonntag, Oberstufe - Matur,Richard Sonntag, , , ,Sonntag,Richard,r.sonntag@mail.xyz, 
ricardo.zacharias,User,Ricardo Zacharias, Sekundar extern,Ricardo Zacharias, , , ,Zacharias,Ricardo,r.zacharias@mail.xyz, 
richard.stiehler,User,Stiehler Richard, Oberstufe extern,Stiehler Richard, , , ,Stiehler,Richard,keineMailAddy, 
rike.willer,User,Rike Willer, Sekundar extern,Rike Willer, , , ,Willer,Rike,rike.willer@mail.xyz, 
robert.seite,User,Seite Robert, Oberstufe extern,Seite Robert, , , ,Seite,Robert,r.seite@mail.xyz, 
robert.wittmann,User,Robert Wittmann, deaktiviert,Robert Wittmann, , , ,Wittmann,Robert,robert.wittmann@mail.xyz, 
robin.waller,User,Robin Waller, deaktiviert,Robin Waller, , , ,Waller,Robin,r.waller@mail.xyz, 
rol.tat,User,Rolf Tate, Oberstufe - Matur,Rolf Tate, , , ,Tate,Rolf,rolf.tate@mail.xyz, 
rolf.sieg,User,Sieg Rolf, Oberstufe extern,Sieg Rolf, , , ,Sieg,Rolf,keineMailAddy, 
rolf.stark,User,Stark Rolf, Oberstufe extern,Stark Rolf, , , ,Stark,Rolf,r.stark@mail.xyz, 
roman.wagner,User,Roman Wagner, deaktiviert,Roman Wagner, , , ,Wagner,Roman,r.wagner@mail.xyz, 
roman.weichert,User,Roman Weichert, Sekundar extern,Roman Weichert, , , ,Weichert,Roman,r.weichert@mail.xyz, 
romy.thelen,User,Thelen Romy, Oberstufe extern,Thelen Romy, , , ,Thelen,Romy,keineMailAddy, 
ronja.senger,User,Senger Ronja, Handelsmatur,Senger Ronja, , , ,Senger,Ronja,r.senger@mail.xyz, 
ronja.soto,User,Ronja Soto, deaktiviert,Ronja Soto, , , ,Soto,Ronja,keineMailAddy, 
rosemarie.tekin,User,Rosemarie Tekin, Sekundar extern,Rosemarie Tekin, , , ,Tekin,Rosemarie,keineMailAddy, 
ruben.semmler,User,Ruben Semmler, Sekundar extern,Ruben Semmler, , , ,Semmler,Ruben,ruben.semmler@mail.xyz, 
rudolf.steuermann,User,Rudolf Steuermann, deaktiviert,Rudolf Steuermann, , , ,Steuermann,Rudolf,rudolf.steuermann@mail.xyz, 
sam.zim,User,Samuel Zimmer, Oberstufe - Matur,Samuel Zimmer, , , ,Zimmer,Samuel,samuel.zimmer@mail.xyz, 
samira.shaw,User,Shaw Samira, Handelsmatur,Shaw Samira, , , ,Shaw,Samira,s.shaw@mail.xyz, 
samira.toelle,User,Samira Toelle, deaktiviert,Samira Toelle, , , ,Toelle,Samira,s.toelle@mail.xyz, 
samuel.vega,User,Vega Samuel, Lehrer Handel,Vega Samuel, , , ,Vega,Samuel,samuel.vega@mail.xyz, 
san.sel,User,Sandra Seliger, Oberstufe - Matur,Sandra Seliger, , , ,Seliger,Sandra,sandra.seliger@mail.xyz, 
sara.seitz,User,Seitz Sara, Handelsmatur,Seitz Sara, , , ,Seitz,Sara,s.seitz@mail.xyz, 
sarah.vetter,User,Vetter Sarah, Oberstufe extern,Vetter Sarah, , , ,Vetter,Sarah,keineMailAddy, 
sel.str,User,Selin Strahl, Oberstufe - Matur,Selin Strahl, , , ,Strahl,Selin,keineMailAddy, 
silas.sharp,User,Silas Sharp, deaktiviert,Silas Sharp, , , ,Sharp,Silas,silas.sharp@mail.xyz, 
silke.strobel,User,Strobel Silke, Oberstufe extern,Strobel Silke, , , ,Strobel,Silke,keineMailAddy, 
silvia.struck,User,Struck Silvia, Lehrer Handel,Struck Silvia, , , ,Struck,Silvia,s.struck@mail.xyz, 
smilla.sohn,User,Sohn Smilla, Oberstufe extern,Sohn Smilla, , , ,Sohn,Smilla,s.sohn@mail.xyz, 
sophia.siewert,User,Siewert Sophia, Oberstufe extern,Siewert Sophia, , , ,Siewert,Sophia,s.siewert@mail.xyz, 
sophie.zell,User,Zell Sophie, Oberstufe extern,Zell Sophie, , , ,Zell,Sophie,sophie.zell@mail.xyz, 
stephan.waldmann,User,Waldmann Stephan, Oberstufe extern,Waldmann Stephan, , , ,Waldmann,Stephan,stephan.waldmann@mail.xyz, 
sve.win,User,Svea Winkler, Oberstufe - Matur,Svea Winkler, , , ,Winkler,Svea,keineMailAddy, 
svea.thies,User,Svea Thies, deaktiviert,Svea Thies, , , ,Thies,Svea,s.thies@mail.xyz, 
swen.terry,User,Swen Terry, deaktiviert,Swen Terry, , , ,Terry,Swen,swen.terry@mail.xyz, 
swenja.sieben,User,Swenja Sieben, deaktiviert,Swenja Sieben, , , ,Sieben,Swenja,s.sieben@mail.xyz, 
tanja.spies,User,Spies Tanja, Oberstufe extern,Spies Tanja, , , ,Spies,Tanja,t.spies@mail.xyz, 
tho.sie,User,Thore Siewert, Oberstufe - Matur,Thore Siewert, , , ,Siewert,Thore,thore.siewert@mail.xyz, 
thomas.singh,User,Singh Thomas, Oberstufe extern,Singh Thomas, , , ,Singh,Thomas,thomas.singh@mail.xyz, 
thorben.thiele,User,Thorben Thiele, Sekundar extern,Thorben Thiele, , , ,Thiele,Thorben,thorben.thiele@mail.xyz, 
thore.wilde,User,Wilde Thore, Oberstufe extern,Wilde Thore, , , ,Wilde,Thore,t.wilde@mail.xyz, 
till.walker,User,Walker Till, Oberstufe extern,Walker Till, , , ,Walker,Till,t.walker@mail.xyz, 
timm.wittig,User,Timm Wittig, Sekundar extern,Timm Wittig, , , ,Wittig,Timm,timm.wittig@mail.xyz, 
tom.tis,User,Tom Tischler, Oberstufe - Matur,Tom Tischler, , , ,Tischler,Tom,t.tischler@mail.xyz, 
tore.tag,User,Tore Tag, Sekundar extern,Tore Tag, , , ,Tag,Tore,t.tag@mail.xyz, 
tri.ufe,User,Tristan Ufer, Oberstufe - Matur,Tristan Ufer, , , ,Ufer,Tristan,t.ufer@mail.xyz, 
ulr.tem,User,Ulrich Temme, Oberstufe - Matur,Ulrich Temme, , , ,Temme,Ulrich,ulrich.temme@mail.xyz, 
ulrich.vaupel,User,Vaupel Ulrich, Oberstufe extern,Vaupel Ulrich, , , ,Vaupel,Ulrich,ulrich.vaupel@mail.xyz, 
urs.wel,User,Ursula Welch, Oberstufe - Matur,Ursula Welch, , , ,Welch,Ursula,ursula.welch@mail.xyz, 
ursula.wong,User,Ursula Wong, Sekundar extern,Ursula Wong, , , ,Wong,Ursula,ursula.wong@mail.xyz, 
uwe.wille,User,Uwe Wille, Sekundar extern,Uwe Wille, , , ,Wille,Uwe,uwe.wille@mail.xyz, 
valentin.siegmann,User,Siegmann Valentin, Oberstufe extern,Siegmann Valentin, , , ,Siegmann,Valentin,valentin.siegmann@mail.xyz, 
van.wie,User,Vanessa Wiesner, Oberstufe - Matur,Vanessa Wiesner, , , ,Wiesner,Vanessa,keineMailAddy, 
vanessa.sieber,User,Sieber Vanessa, Oberstufe extern,Sieber Vanessa, , , ,Sieber,Vanessa,keineMailAddy, 
vik.wal,User,Viktoria Waldhaus, Oberstufe - Matur,Viktoria Waldhaus, , , ,Waldhaus,Viktoria,v.waldhaus@mail.xyz, 
vincent.ulbrich,User,Vincent Ulbrich, Sekundar extern,Vincent Ulbrich, , , ,Ulbrich,Vincent,v.ulbrich@mail.xyz, 
vivien.zapf,User,Vivien Zapf, Sekundar extern,Vivien Zapf, , , ,Zapf,Vivien,vivien.zapf@mail.xyz, 
volker.tyler,User,Volker Tyler, Sekundar extern,Volker Tyler, , , ,Tyler,Volker,volker.tyler@mail.xyz, 
volker.williamson,User,Volker Williamson, deaktiviert,Volker Williamson, , , ,Williamson,Volker,volker.williamson@mail.xyz, 
waldtraut.stefan,User,Waldtraut Stefan, Sekundar extern,Waldtraut Stefan, , , ,Stefan,Waldtraut,waldtraut.stefan@mail.xyz, 
waldtraut.wenig,User,Wenig Waldtraut, Handelsmatur,Wenig Waldtraut, , , ,Wenig,Waldtraut,waldtraut.wenig@mail.xyz, 
walther.siegle,User,Siegle Walther, Handelsmatur,Siegle Walther, , , ,Siegle,Walther,w.siegle@mail.xyz, 
walther.theis,User,Walther Theis, Sekundar extern,Walther Theis, , , ,Theis,Walther,w.theis@mail.xyz, 
waltraud.weichert,User,Waltraud Weichert, Sekundar extern,Waltraud Weichert, , , ,Weichert,Waltraud,keineMailAddy, 
werner.ulbrich,User,Ulbrich Werner, Oberstufe extern,Ulbrich Werner, , , ,Ulbrich,Werner,w.ulbrich@mail.xyz, 
werner.zeh,User,Zeh Werner, Handelsmatur,Zeh Werner, , , ,Zeh,Werner,werner.zeh@mail.xyz, 
willi.waller,User,Waller Willi, Oberstufe extern,Waller Willi, , , ,Waller,Willi,w.waller@mail.xyz, 
xenia.zellner,User,Xenia Zellner, Sekundar extern,Xenia Zellner, , , ,Zellner,Xenia,keineMailAddy, 
yan.toe,User,Yannik Toepfer, Oberstufe - Matur,Yannik Toepfer, , , ,Toepfer,Yannik,y.toepfer@mail.xyz, 
yan.wie,User,Yannis Wiener, Oberstufe - Matur,Yannis Wiener, , , ,Wiener,Yannis,y.wiener@mail.xyz, 
yannick.zeitz,User,Zeitz Yannick, Oberstufe extern,Zeitz Yannick, , , ,Zeitz,Yannick,y.zeitz@mail.xyz, 
yannik.seiffert,User,Seiffert Yannik, Oberstufe extern,Seiffert Yannik, , , ,Seiffert,Yannik,yannik.seiffert@mail.xyz, 
yannik.sippel,User,Sippel Yannik, Oberstufe extern,Sippel Yannik, , , ,Sippel,Yannik,yannik.sippel@mail.xyz, 
yannis.sommerfeld,User,Yannis Sommerfeld, Sekundar extern,Yannis Sommerfeld, , , ,Sommerfeld,Yannis,yannis.sommerfeld@mail.xyz, 
yas.wat,User,Yasmin Waters, Oberstufe - Matur,Yasmin Waters, , , ,Waters,Yasmin,keineMailAddy, 
yasmin.sell,User,Sell Yasmin, Oberstufe extern,Sell Yasmin, , , ,Sell,Yasmin,y.sell@mail.xyz, 
yvonne.senioren,User,Senioren Yvonne, Handelsmatur,Senioren Yvonne, , , ,Senioren,Yvonne,y.senioren@mail.xyz, 
zoé.tappe,User,Tappe Zoé, Oberstufe extern,Tappe Zoé, , , ,Tappe,Zoé,z.tappe@mail.xyz, 
zoe.waller,User,Zoe Waller, Sekundar extern,Zoe Waller, , , ,Waller,Zoe,z.waller@mail.xyz, 
